ACY,2017-07-17,09:33:00,14.85
ACY,2017-07-17,09:39:00,14.9
ACY,2017-07-17,10:05:00,15.0
ACY,2017-07-17,10:20:00,14.91
ACY,2017-07-17,10:22:00,14.85
ACY,2017-07-17,10:57:00,15.02
ACY,2017-07-17,10:58:00,15.0
ACY,2017-07-17,11:08:00,14.95
ACY,2017-07-17,11:12:00,15.05
ACY,2017-07-17,11:17:00,14.9
ACY,2017-07-17,11:37:00,14.79
ACY,2017-07-17,12:00:00,14.75
ACY,2017-07-17,12:19:00,14.93
ACY,2017-07-17,12:20:00,14.93
ACY,2017-07-17,12:21:00,14.85
ACY,2017-07-17,12:28:00,14.93
ACY,2017-07-17,12:33:00,14.97
ACY,2017-07-17,12:39:00,14.9
ACY,2017-07-17,12:40:00,14.93
ACY,2017-07-17,12:56:00,14.91
ACY,2017-07-17,12:57:00,14.86
ACY,2017-07-17,12:58:00,14.85
ACY,2017-07-17,13:20:00,14.86
ACY,2017-07-17,13:35:00,14.85
ACY,2017-07-17,13:46:00,14.94
ACY,2017-07-17,13:53:00,15.02
ACY,2017-07-17,14:06:00,15.05
ACY,2017-07-17,14:07:00,14.9
ACY,2017-07-17,14:16:00,14.9
ACY,2017-07-17,14:17:00,14.86
ACY,2017-07-17,14:41:00,14.82
ACY,2017-07-17,14:43:00,14.7
ACY,2017-07-17,15:13:00,15.02
ACY,2017-07-17,15:35:00,14.86
ACY,2017-07-17,15:43:00,14.9
ACY,2017-07-17,15:52:00,14.73
ACY,2017-07-17,15:58:00,14.9
ADK,2017-07-17,10:06:00,1.05
ADK,2017-07-17,10:18:00,1.03
ADK,2017-07-17,10:24:00,1.03
ADK,2017-07-17,10:54:00,1.0
ADK,2017-07-17,12:57:00,1.0
ADK,2017-07-17,13:00:00,1.02
ADK,2017-07-17,15:11:00,1.01
ADK,2017-07-17,15:38:00,1.0
ADK,2017-07-17,15:44:00,1.0
ADK,2017-07-17,15:48:00,1.01
ADK,2017-07-17,16:00:00,1.01
AE,2017-07-17,15:54:00,42.32
AINC,2017-07-17,13:54:00,48.58
AIRI,2017-07-17,09:30:00,1.47
AIRI,2017-07-17,09:32:00,1.46
AIRI,2017-07-17,09:34:00,1.48
AIRI,2017-07-17,09:36:00,1.47
AIRI,2017-07-17,09:37:00,1.48
AIRI,2017-07-17,09:38:00,1.48
AIRI,2017-07-17,09:42:00,1.48
AIRI,2017-07-17,09:46:00,1.47
AIRI,2017-07-17,10:29:00,1.46
AIRI,2017-07-17,10:48:00,1.46
AIRI,2017-07-17,10:51:00,1.47
AIRI,2017-07-17,11:03:00,1.47
AIRI,2017-07-17,11:23:00,1.47
AIRI,2017-07-17,11:58:00,1.48
AIRI,2017-07-17,11:59:00,1.48
AIRI,2017-07-17,12:08:00,1.49
AIRI,2017-07-17,12:09:00,1.52
AIRI,2017-07-17,12:10:00,1.52
AIRI,2017-07-17,12:13:00,1.52
AIRI,2017-07-17,12:14:00,1.53
AIRI,2017-07-17,12:15:00,1.54
AIRI,2017-07-17,12:17:00,1.52
AIRI,2017-07-17,12:19:00,1.53
AIRI,2017-07-17,12:20:00,1.54
AIRI,2017-07-17,12:34:00,1.52
AIRI,2017-07-17,12:38:00,1.5
AIRI,2017-07-17,12:39:00,1.5
AIRI,2017-07-17,12:58:00,1.5
AIRI,2017-07-17,12:59:00,1.49
AIRI,2017-07-17,13:15:00,1.49
AIRI,2017-07-17,14:52:00,1.49
AIRI,2017-07-17,15:19:00,1.46
AIRI,2017-07-17,15:22:00,1.48
AIRI,2017-07-17,15:30:00,1.47
AIRI,2017-07-17,15:36:00,1.46
AIRI,2017-07-17,15:45:00,1.47
AIRI,2017-07-17,15:50:00,1.47
AIRI,2017-07-17,15:55:00,1.46
AIRI,2017-07-17,15:56:00,1.47
AIRI,2017-07-17,15:57:00,1.47
AIRI,2017-07-17,15:58:00,1.47
AIRI,2017-07-17,15:59:00,1.47
AIRI,2017-07-17,16:00:00,1.47
AKG,2017-07-17,09:32:00,1.61
AKG,2017-07-17,09:33:00,1.61
AKG,2017-07-17,09:34:00,1.61
AKG,2017-07-17,09:36:00,1.61
AKG,2017-07-17,09:37:00,1.61
AKG,2017-07-17,09:46:00,1.62
AKG,2017-07-17,09:47:00,1.61
AKG,2017-07-17,09:48:00,1.61
AKG,2017-07-17,09:49:00,1.61
AKG,2017-07-17,09:50:00,1.62
AKG,2017-07-17,09:51:00,1.61
AKG,2017-07-17,09:52:00,1.61
AKG,2017-07-17,09:53:00,1.61
AKG,2017-07-17,09:54:00,1.61
AKG,2017-07-17,09:55:00,1.61
AKG,2017-07-17,09:57:00,1.61
AKG,2017-07-17,09:59:00,1.61
AKG,2017-07-17,10:01:00,1.61
AKG,2017-07-17,10:03:00,1.61
AKG,2017-07-17,10:04:00,1.61
AKG,2017-07-17,10:05:00,1.61
AKG,2017-07-17,10:06:00,1.61
AKG,2017-07-17,10:08:00,1.61
AKG,2017-07-17,10:09:00,1.61
AKG,2017-07-17,10:11:00,1.62
AKG,2017-07-17,10:12:00,1.61
AKG,2017-07-17,10:15:00,1.61
AKG,2017-07-17,10:16:00,1.61
AKG,2017-07-17,10:17:00,1.62
AKG,2017-07-17,10:18:00,1.64
AKG,2017-07-17,10:19:00,1.63
AKG,2017-07-17,10:20:00,1.64
AKG,2017-07-17,10:21:00,1.64
AKG,2017-07-17,10:22:00,1.64
AKG,2017-07-17,10:23:00,1.65
AKG,2017-07-17,10:24:00,1.65
AKG,2017-07-17,10:25:00,1.65
AKG,2017-07-17,10:28:00,1.64
AKG,2017-07-17,10:29:00,1.63
AKG,2017-07-17,10:30:00,1.63
AKG,2017-07-17,10:31:00,1.64
AKG,2017-07-17,10:33:00,1.64
AKG,2017-07-17,10:35:00,1.65
AKG,2017-07-17,10:37:00,1.65
AKG,2017-07-17,10:38:00,1.64
AKG,2017-07-17,10:39:00,1.64
AKG,2017-07-17,10:40:00,1.65
AKG,2017-07-17,10:41:00,1.64
AKG,2017-07-17,10:42:00,1.64
AKG,2017-07-17,10:43:00,1.64
AKG,2017-07-17,10:44:00,1.64
AKG,2017-07-17,10:48:00,1.64
AKG,2017-07-17,10:50:00,1.63
AKG,2017-07-17,10:53:00,1.62
AKG,2017-07-17,10:54:00,1.61
AKG,2017-07-17,10:57:00,1.62
AKG,2017-07-17,10:58:00,1.62
AKG,2017-07-17,11:00:00,1.61
AKG,2017-07-17,11:01:00,1.61
AKG,2017-07-17,11:09:00,1.61
AKG,2017-07-17,11:11:00,1.61
AKG,2017-07-17,11:17:00,1.61
AKG,2017-07-17,11:18:00,1.62
AKG,2017-07-17,11:21:00,1.62
AKG,2017-07-17,11:23:00,1.61
AKG,2017-07-17,11:24:00,1.62
AKG,2017-07-17,11:26:00,1.62
AKG,2017-07-17,11:27:00,1.62
AKG,2017-07-17,11:28:00,1.62
AKG,2017-07-17,11:29:00,1.62
AKG,2017-07-17,11:30:00,1.62
AKG,2017-07-17,11:31:00,1.62
AKG,2017-07-17,11:32:00,1.62
AKG,2017-07-17,11:33:00,1.62
AKG,2017-07-17,11:34:00,1.62
AKG,2017-07-17,11:35:00,1.63
AKG,2017-07-17,11:36:00,1.62
AKG,2017-07-17,11:37:00,1.62
AKG,2017-07-17,11:38:00,1.62
AKG,2017-07-17,11:39:00,1.62
AKG,2017-07-17,11:40:00,1.62
AKG,2017-07-17,11:41:00,1.62
AKG,2017-07-17,11:42:00,1.62
AKG,2017-07-17,11:43:00,1.62
AKG,2017-07-17,11:46:00,1.62
AKG,2017-07-17,11:47:00,1.62
AKG,2017-07-17,11:50:00,1.62
AKG,2017-07-17,11:51:00,1.62
AKG,2017-07-17,11:54:00,1.62
AKG,2017-07-17,11:56:00,1.62
AKG,2017-07-17,11:57:00,1.62
AKG,2017-07-17,11:58:00,1.62
AKG,2017-07-17,11:59:00,1.61
AKG,2017-07-17,12:00:00,1.61
AKG,2017-07-17,12:08:00,1.61
AKG,2017-07-17,12:11:00,1.61
AKG,2017-07-17,12:19:00,1.61
AKG,2017-07-17,12:21:00,1.61
AKG,2017-07-17,12:22:00,1.61
AKG,2017-07-17,12:23:00,1.61
AKG,2017-07-17,12:24:00,1.61
AKG,2017-07-17,12:25:00,1.61
AKG,2017-07-17,12:29:00,1.61
AKG,2017-07-17,12:30:00,1.61
AKG,2017-07-17,12:31:00,1.61
AKG,2017-07-17,12:37:00,1.61
AKG,2017-07-17,12:39:00,1.61
AKG,2017-07-17,12:40:00,1.61
AKG,2017-07-17,12:47:00,1.61
AKG,2017-07-17,12:49:00,1.61
AKG,2017-07-17,12:53:00,1.61
AKG,2017-07-17,12:55:00,1.61
AKG,2017-07-17,12:56:00,1.61
AKG,2017-07-17,12:57:00,1.62
AKG,2017-07-17,12:59:00,1.62
AKG,2017-07-17,13:00:00,1.61
AKG,2017-07-17,13:01:00,1.61
AKG,2017-07-17,13:02:00,1.61
AKG,2017-07-17,13:03:00,1.61
AKG,2017-07-17,13:04:00,1.61
AKG,2017-07-17,13:05:00,1.61
AKG,2017-07-17,13:08:00,1.61
AKG,2017-07-17,13:09:00,1.61
AKG,2017-07-17,13:13:00,1.61
AKG,2017-07-17,13:14:00,1.61
AKG,2017-07-17,13:15:00,1.61
AKG,2017-07-17,13:16:00,1.61
AKG,2017-07-17,13:17:00,1.61
AKG,2017-07-17,13:18:00,1.61
AKG,2017-07-17,13:22:00,1.61
AKG,2017-07-17,13:23:00,1.61
AKG,2017-07-17,13:25:00,1.61
AKG,2017-07-17,13:29:00,1.61
AKG,2017-07-17,13:30:00,1.6
AKG,2017-07-17,13:31:00,1.6
AKG,2017-07-17,13:32:00,1.6
AKG,2017-07-17,13:33:00,1.6
AKG,2017-07-17,13:34:00,1.6
AKG,2017-07-17,13:36:00,1.6
AKG,2017-07-17,13:37:00,1.61
AKG,2017-07-17,13:38:00,1.6
AKG,2017-07-17,13:39:00,1.6
AKG,2017-07-17,13:42:00,1.61
AKG,2017-07-17,13:43:00,1.61
AKG,2017-07-17,13:44:00,1.61
AKG,2017-07-17,13:45:00,1.61
AKG,2017-07-17,13:46:00,1.61
AKG,2017-07-17,13:47:00,1.61
AKG,2017-07-17,13:48:00,1.61
AKG,2017-07-17,13:49:00,1.61
AKG,2017-07-17,13:51:00,1.61
AKG,2017-07-17,13:52:00,1.6
AKG,2017-07-17,13:54:00,1.6
AKG,2017-07-17,14:00:00,1.6
AKG,2017-07-17,14:02:00,1.6
AKG,2017-07-17,14:03:00,1.6
AKG,2017-07-17,14:15:00,1.6
AKG,2017-07-17,14:16:00,1.61
AKG,2017-07-17,14:18:00,1.6
AKG,2017-07-17,14:24:00,1.6
AKG,2017-07-17,14:25:00,1.6
AKG,2017-07-17,14:26:00,1.6
AKG,2017-07-17,14:29:00,1.6
AKG,2017-07-17,14:33:00,1.6
AKG,2017-07-17,14:36:00,1.6
AKG,2017-07-17,14:37:00,1.6
AKG,2017-07-17,14:38:00,1.61
AKG,2017-07-17,14:41:00,1.61
AKG,2017-07-17,14:42:00,1.6
AKG,2017-07-17,14:43:00,1.6
AKG,2017-07-17,14:44:00,1.6
AKG,2017-07-17,14:45:00,1.6
AKG,2017-07-17,14:52:00,1.6
AKG,2017-07-17,14:54:00,1.6
AKG,2017-07-17,14:56:00,1.6
AKG,2017-07-17,14:57:00,1.59
AKG,2017-07-17,15:01:00,1.6
AKG,2017-07-17,15:02:00,1.6
AKG,2017-07-17,15:07:00,1.59
AKG,2017-07-17,15:09:00,1.6
AKG,2017-07-17,15:14:00,1.59
AKG,2017-07-17,15:15:00,1.59
AKG,2017-07-17,15:19:00,1.59
AKG,2017-07-17,15:21:00,1.59
AKG,2017-07-17,15:26:00,1.59
AKG,2017-07-17,15:27:00,1.59
AKG,2017-07-17,15:29:00,1.59
AKG,2017-07-17,15:30:00,1.6
AKG,2017-07-17,15:31:00,1.6
AKG,2017-07-17,15:32:00,1.6
AKG,2017-07-17,15:33:00,1.6
AKG,2017-07-17,15:34:00,1.6
AKG,2017-07-17,15:35:00,1.59
AKG,2017-07-17,15:36:00,1.59
AKG,2017-07-17,15:37:00,1.59
AKG,2017-07-17,15:38:00,1.6
AKG,2017-07-17,15:39:00,1.6
AKG,2017-07-17,15:40:00,1.6
AKG,2017-07-17,15:41:00,1.6
AKG,2017-07-17,15:42:00,1.6
AKG,2017-07-17,15:43:00,1.6
AKG,2017-07-17,15:44:00,1.59
AKG,2017-07-17,15:45:00,1.59
AKG,2017-07-17,15:46:00,1.6
AKG,2017-07-17,15:47:00,1.6
AKG,2017-07-17,15:48:00,1.6
AKG,2017-07-17,15:49:00,1.6
AKG,2017-07-17,15:50:00,1.6
AKG,2017-07-17,15:51:00,1.6
AKG,2017-07-17,15:52:00,1.6
AKG,2017-07-17,15:53:00,1.6
AKG,2017-07-17,15:54:00,1.6
AKG,2017-07-17,15:55:00,1.6
AKG,2017-07-17,15:56:00,1.6
AKG,2017-07-17,15:57:00,1.61
AKG,2017-07-17,15:58:00,1.6
AKG,2017-07-17,15:59:00,1.6
AKG,2017-07-17,16:00:00,1.6
ALN,2017-07-17,09:33:00,0.47
ALN,2017-07-17,09:40:00,0.45
ALN,2017-07-17,09:51:00,0.44
ALN,2017-07-17,09:56:00,0.43
ALN,2017-07-17,09:57:00,0.43
ALN,2017-07-17,10:44:00,0.44
ALN,2017-07-17,11:16:00,0.43
ALN,2017-07-17,11:18:00,0.44
ALN,2017-07-17,11:19:00,0.42
ALN,2017-07-17,11:20:00,0.43
ALN,2017-07-17,14:41:00,0.42
ALN,2017-07-17,15:22:00,0.43
ALN,2017-07-17,15:31:00,0.43
ALO,2017-07-17,09:30:00,4.4
ALO,2017-07-17,09:32:00,4.45
ALO,2017-07-17,09:34:00,4.45
ALO,2017-07-17,09:35:00,4.45
ALO,2017-07-17,09:37:00,4.46
ALO,2017-07-17,09:46:00,4.46
ALO,2017-07-17,09:49:00,4.46
ALO,2017-07-17,09:52:00,4.47
ALO,2017-07-17,09:56:00,4.47
ALO,2017-07-17,10:01:00,4.5
ALO,2017-07-17,10:03:00,4.49
ALO,2017-07-17,10:06:00,4.49
ALO,2017-07-17,10:12:00,4.5
ALO,2017-07-17,10:13:00,4.5
ALO,2017-07-17,10:19:00,4.53
ALO,2017-07-17,10:21:00,4.55
ALO,2017-07-17,10:22:00,4.58
ALO,2017-07-17,10:27:00,4.58
ALO,2017-07-17,10:29:00,4.55
ALO,2017-07-17,10:31:00,4.55
ALO,2017-07-17,10:32:00,4.53
ALO,2017-07-17,10:37:00,4.56
ALO,2017-07-17,10:38:00,4.53
ALO,2017-07-17,10:40:00,4.52
ALO,2017-07-17,10:42:00,4.56
ALO,2017-07-17,10:44:00,4.54
ALO,2017-07-17,10:45:00,4.58
ALO,2017-07-17,10:48:00,4.58
ALO,2017-07-17,10:53:00,4.55
ALO,2017-07-17,10:56:00,4.53
ALO,2017-07-17,10:58:00,4.55
ALO,2017-07-17,11:06:00,4.54
ALO,2017-07-17,11:08:00,4.55
ALO,2017-07-17,11:09:00,4.55
ALO,2017-07-17,11:11:00,4.55
ALO,2017-07-17,11:13:00,4.55
ALO,2017-07-17,11:14:00,4.55
ALO,2017-07-17,11:18:00,4.55
ALO,2017-07-17,11:24:00,4.56
ALO,2017-07-17,11:29:00,4.56
ALO,2017-07-17,11:30:00,4.55
ALO,2017-07-17,11:40:00,4.52
ALO,2017-07-17,11:44:00,4.5
ALO,2017-07-17,11:45:00,4.47
ALO,2017-07-17,11:49:00,4.48
ALO,2017-07-17,11:50:00,4.49
ALO,2017-07-17,11:51:00,4.48
ALO,2017-07-17,11:53:00,4.46
ALO,2017-07-17,11:54:00,4.47
ALO,2017-07-17,11:56:00,4.48
ALO,2017-07-17,11:57:00,4.47
ALO,2017-07-17,11:59:00,4.47
ALO,2017-07-17,12:00:00,4.46
ALO,2017-07-17,12:01:00,4.46
ALO,2017-07-17,12:04:00,4.47
ALO,2017-07-17,12:07:00,4.47
ALO,2017-07-17,12:11:00,4.47
ALO,2017-07-17,12:16:00,4.47
ALO,2017-07-17,12:17:00,4.47
ALO,2017-07-17,12:18:00,4.5
ALO,2017-07-17,12:20:00,4.5
ALO,2017-07-17,12:23:00,4.51
ALO,2017-07-17,12:27:00,4.5
ALO,2017-07-17,12:30:00,4.52
ALO,2017-07-17,12:36:00,4.5
ALO,2017-07-17,12:43:00,4.52
ALO,2017-07-17,12:45:00,4.52
ALO,2017-07-17,12:50:00,4.52
ALO,2017-07-17,12:54:00,4.5
ALO,2017-07-17,12:56:00,4.52
ALO,2017-07-17,12:57:00,4.53
ALO,2017-07-17,12:58:00,4.5
ALO,2017-07-17,13:01:00,4.53
ALO,2017-07-17,13:04:00,4.53
ALO,2017-07-17,13:08:00,4.53
ALO,2017-07-17,13:09:00,4.54
ALO,2017-07-17,13:10:00,4.53
ALO,2017-07-17,13:11:00,4.53
ALO,2017-07-17,13:13:00,4.51
ALO,2017-07-17,13:18:00,4.5
ALO,2017-07-17,13:22:00,4.49
ALO,2017-07-17,13:25:00,4.48
ALO,2017-07-17,13:32:00,4.5
ALO,2017-07-17,13:35:00,4.5
ALO,2017-07-17,13:36:00,4.49
ALO,2017-07-17,13:38:00,4.48
ALO,2017-07-17,13:40:00,4.49
ALO,2017-07-17,13:48:00,4.49
ALO,2017-07-17,13:51:00,4.49
ALO,2017-07-17,13:54:00,4.49
ALO,2017-07-17,13:58:00,4.5
ALO,2017-07-17,14:06:00,4.5
ALO,2017-07-17,14:09:00,4.5
ALO,2017-07-17,14:10:00,4.5
ALO,2017-07-17,14:11:00,4.51
ALO,2017-07-17,14:17:00,4.51
ALO,2017-07-17,14:24:00,4.5
ALO,2017-07-17,14:25:00,4.5
ALO,2017-07-17,14:26:00,4.51
ALO,2017-07-17,14:33:00,4.53
ALO,2017-07-17,14:35:00,4.52
ALO,2017-07-17,14:36:00,4.53
ALO,2017-07-17,14:43:00,4.53
ALO,2017-07-17,14:52:00,4.53
ALO,2017-07-17,14:53:00,4.52
ALO,2017-07-17,14:55:00,4.54
ALO,2017-07-17,14:59:00,4.54
ALO,2017-07-17,15:01:00,4.52
ALO,2017-07-17,15:03:00,4.53
ALO,2017-07-17,15:07:00,4.53
ALO,2017-07-17,15:12:00,4.54
ALO,2017-07-17,15:17:00,4.53
ALO,2017-07-17,15:23:00,4.54
ALO,2017-07-17,15:24:00,4.52
ALO,2017-07-17,15:30:00,4.53
ALO,2017-07-17,15:31:00,4.54
ALO,2017-07-17,15:32:00,4.5
ALO,2017-07-17,15:33:00,4.53
ALO,2017-07-17,15:36:00,4.53
ALO,2017-07-17,15:39:00,4.54
ALO,2017-07-17,15:42:00,4.55
ALO,2017-07-17,15:44:00,4.53
ALO,2017-07-17,15:50:00,4.5
ALO,2017-07-17,15:54:00,4.5
ALO,2017-07-17,15:57:00,4.5
ALO,2017-07-17,15:58:00,4.51
ALO,2017-07-17,15:59:00,4.5
ALO,2017-07-17,16:00:00,4.5
AMPE,2017-07-17,09:30:00,0.52
AMPE,2017-07-17,09:31:00,0.52
AMPE,2017-07-17,09:32:00,0.52
AMPE,2017-07-17,09:33:00,0.51
AMPE,2017-07-17,09:34:00,0.52
AMPE,2017-07-17,09:37:00,0.51
AMPE,2017-07-17,09:46:00,0.51
AMPE,2017-07-17,09:47:00,0.52
AMPE,2017-07-17,09:50:00,0.52
AMPE,2017-07-17,09:54:00,0.52
AMPE,2017-07-17,09:58:00,0.51
AMPE,2017-07-17,10:07:00,0.51
AMPE,2017-07-17,10:08:00,0.51
AMPE,2017-07-17,10:10:00,0.52
AMPE,2017-07-17,10:14:00,0.51
AMPE,2017-07-17,10:18:00,0.51
AMPE,2017-07-17,10:24:00,0.51
AMPE,2017-07-17,10:27:00,0.51
AMPE,2017-07-17,10:28:00,0.51
AMPE,2017-07-17,10:29:00,0.51
AMPE,2017-07-17,10:33:00,0.51
AMPE,2017-07-17,10:34:00,0.51
AMPE,2017-07-17,10:35:00,0.51
AMPE,2017-07-17,10:38:00,0.51
AMPE,2017-07-17,10:39:00,0.51
AMPE,2017-07-17,10:41:00,0.51
AMPE,2017-07-17,10:42:00,0.51
AMPE,2017-07-17,10:44:00,0.51
AMPE,2017-07-17,10:45:00,0.51
AMPE,2017-07-17,10:47:00,0.51
AMPE,2017-07-17,10:48:00,0.5
AMPE,2017-07-17,10:49:00,0.5
AMPE,2017-07-17,10:50:00,0.51
AMPE,2017-07-17,10:51:00,0.51
AMPE,2017-07-17,10:52:00,0.51
AMPE,2017-07-17,10:53:00,0.5
AMPE,2017-07-17,10:56:00,0.51
AMPE,2017-07-17,10:58:00,0.51
AMPE,2017-07-17,11:00:00,0.51
AMPE,2017-07-17,11:02:00,0.51
AMPE,2017-07-17,11:04:00,0.51
AMPE,2017-07-17,11:06:00,0.51
AMPE,2017-07-17,11:08:00,0.51
AMPE,2017-07-17,11:10:00,0.51
AMPE,2017-07-17,11:12:00,0.51
AMPE,2017-07-17,11:14:00,0.51
AMPE,2017-07-17,11:15:00,0.51
AMPE,2017-07-17,11:16:00,0.51
AMPE,2017-07-17,11:18:00,0.51
AMPE,2017-07-17,11:19:00,0.51
AMPE,2017-07-17,11:23:00,0.51
AMPE,2017-07-17,11:24:00,0.51
AMPE,2017-07-17,11:25:00,0.51
AMPE,2017-07-17,11:27:00,0.51
AMPE,2017-07-17,11:28:00,0.51
AMPE,2017-07-17,11:29:00,0.5
AMPE,2017-07-17,11:33:00,0.51
AMPE,2017-07-17,11:34:00,0.51
AMPE,2017-07-17,11:36:00,0.5
AMPE,2017-07-17,11:40:00,0.5
AMPE,2017-07-17,11:44:00,0.51
AMPE,2017-07-17,11:46:00,0.51
AMPE,2017-07-17,11:49:00,0.51
AMPE,2017-07-17,11:50:00,0.51
AMPE,2017-07-17,11:51:00,0.51
AMPE,2017-07-17,11:56:00,0.51
AMPE,2017-07-17,11:59:00,0.51
AMPE,2017-07-17,12:03:00,0.51
AMPE,2017-07-17,12:04:00,0.51
AMPE,2017-07-17,12:07:00,0.51
AMPE,2017-07-17,12:09:00,0.51
AMPE,2017-07-17,12:11:00,0.51
AMPE,2017-07-17,12:13:00,0.51
AMPE,2017-07-17,12:14:00,0.51
AMPE,2017-07-17,12:15:00,0.52
AMPE,2017-07-17,12:16:00,0.51
AMPE,2017-07-17,12:19:00,0.51
AMPE,2017-07-17,12:20:00,0.51
AMPE,2017-07-17,12:22:00,0.51
AMPE,2017-07-17,12:23:00,0.51
AMPE,2017-07-17,12:25:00,0.51
AMPE,2017-07-17,12:26:00,0.5
AMPE,2017-07-17,12:27:00,0.5
AMPE,2017-07-17,12:28:00,0.52
AMPE,2017-07-17,12:29:00,0.5
AMPE,2017-07-17,12:30:00,0.5
AMPE,2017-07-17,12:31:00,0.5
AMPE,2017-07-17,12:32:00,0.51
AMPE,2017-07-17,12:33:00,0.51
